start,stop,Fst,replicate
7014400,7046400,0.19405027942840675,24
7020800,7052800,0.18673406049734784,24
7027200,7059200,0.17327544569870829,24
7033600,7065600,0.16846462515405872,24
7040000,7072000,0.16628889933773433,24
7046400,7078400,0.16233075699750882,24
7052800,7084800,0.15151524454067244,24
7059200,7091200,0.16720073132022173,24
7065600,7097600,0.17493565264022687,24
7072000,7104000,0.17610071096518068,24
7078400,7110400,0.17227534663500166,24
7084800,7116800,0.17838340006258674,24
7091200,7123200,0.18814345465765345,24
7097600,7129600,0.1815331698635368,24
7104000,7136000,0.18026782890632032,24
7110400,7142400,0.17711368619612658,24
7116800,7148800,0.1736561817419006,24
7123200,7155200,0.1616691727678311,24
7129600,7161600,0.15887423882758192,24
7136000,7168000,0.16176394757655232,24
7142400,7174400,0.16578348656488934,24
7148800,7180800,0.1680385523017857,24
7155200,7187200,0.17467813897655793,24
7161600,7193600,0.17847949087354795,24
7168000,7200000,0.17316007712348452,24
7174400,7206400,0.1680041168734698,24
7180800,7212800,0.16455408261499435,24
7187200,7219200,0.1661885175626838,24
7193600,7225600,0.17319225422069245,24
7200000,7232000,0.17839609501251538,24
7206400,7238400,0.17741871274541568,24
7212800,7244800,0.17859127046531675,24
7219200,7251200,0.1808752111090744,24
7225600,7257600,0.18540601793356684,24
7232000,7264000,0.18226958696778972,24
7238400,7270400,0.1791747603929123,24
7244800,7276800,0.1860318765849289,24
7251200,7283200,0.1832232146279793,24
7257600,7289600,0.17745860551068665,24
7264000,7296000,0.171835911705348,24
7270400,7302400,0.17812953989424274,24
7276800,7308800,0.18328742967072148,24
7283200,7315200,0.1841165543210368,24
7289600,7321600,0.19250006548100532,24
7296000,7328000,0.19159985696374368,24
7302400,7334400,0.19713483501999396,24
7308800,7340800,0.19383078522289002,24
7315200,7347200,0.19664372672857106,24
7321600,7353600,0.1911499153855328,24
7328000,7360000,0.18991758557869254,24
7334400,7366400,0.19030957571771734,24
7340800,7372800,0.17735838179826294,24
7347200,7379200,0.16857504505595242,24
7353600,7385600,0.16197677239742106,24
7360000,7392000,0.16273323127103298,24
7366400,7398400,0.16574661897474352,24
7372800,7404800,0.16868645316751538,24
7379200,7411200,0.17331189740317907,24
7385600,7417600,0.17095874227306734,24
7392000,7424000,0.16979052725176702,24
7398400,7430400,0.17525954421174225,24
7404800,7436800,0.16982469597323493,24
7411200,7443200,0.16772266721416398,24
7417600,7449600,0.17509091613875882,24
7424000,7456000,0.18958159145721012,24
7430400,7462400,0.18425698330975315,24
7436800,7468800,0.1838055138464509,24
7443200,7475200,0.18166765988422687,24
7449600,7481600,0.1852022080928051,24
7456000,7488000,0.1742948409846873,24
7462400,7494400,0.16340708550322353,24
7468800,7500800,0.17000900851874834,24
7475200,7507200,0.17762069954438878,24
7481600,7513600,0.1924037592306535,24
7488000,7520000,0.19180947185736785,24
7494400,7526400,0.19736634466195854,24
7500800,7532800,0.19484804697110344,24
7507200,7539200,0.19445005202995874,24
7513600,7545600,0.1860692572405372,24
7520000,7552000,0.17968879474468222,24
7526400,7558400,0.1754614627291128,24
7532800,7564800,0.17457385173451062,24
7539200,7571200,0.18701475663887354,24
7545600,7577600,0.18877459607095448,24
7552000,7584000,0.1898034255251217,24
7558400,7590400,0.18098019268043133,24
7564800,7596800,0.18399680908378235,24
7571200,7603200,0.18798274484416752,24
7577600,7609600,0.18257515252653306,24
7584000,7616000,0.1720881308706045,24
7590400,7622400,0.17410644790291965,24
7596800,7628800,0.17598140548200422,24
7603200,7635200,0.16317390279857902,24
7609600,7641600,0.1673670534342109,24
7616000,7648000,0.16585915235761925,24
7622400,7654400,0.16693109682321725,24
7628800,7660800,0.17262822511161804,24
7635200,7667200,0.17124727270678813,24
7641600,7673600,0.1846179134841064,24
7648000,7680000,0.17310895351733666,24
7654400,7686400,0.1665516699806929,24
7660800,7692800,0.16679158118617424,24
7667200,7699200,0.16046852776446446,24
7673600,7705600,0.15964821922482975,24
7680000,7712000,0.15781072524270673,24
7686400,7718400,0.160016466422209,24
7692800,7724800,0.16506155431135175,24
7699200,7731200,0.1691690284238073,24
7705600,7737600,0.15378053594521873,24
7712000,7744000,0.15511629040961455,24
7718400,7750400,0.14704244507154648,24
7724800,7756800,0.15384240383016304,24
7731200,7763200,0.17099124839698165,24
7737600,7769600,0.17212824275749145,24
7744000,7776000,0.1819287739591558,24
7750400,7782400,0.17602015116015804,24
7756800,7788800,0.1885691067715028,24
7763200,7795200,0.18278181883698397,24
7769600,7801600,0.16972776675402362,24
7776000,7808000,0.17191587642879552,24
7782400,7814400,0.1720133028976026,24
7788800,7820800,0.1758141494386352,24
7795200,7827200,0.16764233937797438,24
7801600,7833600,0.16523860589399705,24
7808000,7840000,0.16199383945699514,24
7814400,7846400,0.1572509217019804,24
7820800,7852800,0.15683527356824753,24
7827200,7859200,0.15256148194476854,24
7833600,7865600,0.16380434508358274,24
7840000,7872000,0.17269657333903626,24
7846400,7878400,0.17718832037488585,24
7852800,7884800,0.1787587498458061,24
7859200,7891200,0.17541286737639092,24
7865600,7897600,0.18133384605916414,24
7872000,7904000,0.17386569956123585,24
7878400,7910400,0.1690489302080207,24
7884800,7916800,0.17225144461289732,24
7891200,7923200,0.18559475962251049,24
7897600,7929600,0.1897687315429476,24
7904000,7936000,0.2026242064079324,24
7910400,7942400,0.20302783521014847,24
7916800,7948800,0.19741398399593246,24
7923200,7955200,0.19698620689380564,24
7929600,7961600,0.18569825136952825,24
7936000,7968000,0.19279884509682105,24
7942400,7974400,0.1940440196630442,24
7948800,7980800,0.1964271089131476,24
7955200,7987200,0.20974573014865824,24
7961600,7993600,0.20443437087645144,24
7968000,8000000,0.2028436811576356,24
7974400,8006400,0.2015307738540588,24
7980800,8012800,0.19053729054466176,24
7987200,8019200,0.1913816402503506,24
7993600,8025600,0.19029883480676893,24
8000000,8032000,0.19250359362914515,24
8006400,8038400,0.1958545615075386,24
8012800,8044800,0.19753471988745988,24
8019200,8051200,0.20142235565942654,24
8025600,8057600,0.19853947865226146,24
8032000,8064000,0.19743409666478373,24
8038400,8070400,0.1980601077117338,24
8044800,8076800,0.19295223069760006,24
8051200,8083200,0.18806234680404949,24
8057600,8089600,0.1890676787169086,24
8064000,8096000,0.19387034052527102,24
8070400,8102400,0.18582651457753172,24
8076800,8108800,0.1875411338191432,24
8083200,8115200,0.19393900579896334,24
8089600,8121600,0.1991001986821459,24
8096000,8128000,0.1911174693181672,24
8102400,8134400,0.17994724305741294,24
8108800,8140800,0.17885922438572993,24
8115200,8147200,0.18025319417661007,24
8121600,8153600,0.1884842975680651,24
8128000,8160000,0.1919884758733821,24
8134400,8166400,0.2022473090287293,24
8140800,8172800,0.21512150727168125,24
8147200,8179200,0.2178468018677293,24
8153600,8185600,0.21612973585521356,24
8160000,8192000,0.19440967152205474,24
8166400,8198400,0.18013279947671845,24
8172800,8204800,0.16905845891481014,24
8179200,8211200,0.1635655245402342,24
8185600,8217600,0.16847159206075107,24
8192000,8224000,0.17266542209176713,24
8198400,8230400,0.18559386719000973,24
8204800,8236800,0.18779440002340966,24
8211200,8243200,0.18315608164254216,24
8217600,8249600,0.17054199103388684,24
8224000,8256000,0.16511696780410062,24
8230400,8262400,0.16409517115120978,24
8236800,8268800,0.1648009361141025,24
8243200,8275200,0.1636153384700452,24
8249600,8281600,0.1647683309329509,24
8256000,8288000,0.18010722891911887,24
8262400,8294400,0.1820421114159289,24
8268800,8300800,0.17333704976060987,24
8275200,8307200,0.17263554653641022,24
8281600,8313600,0.17667509265933248,24
8288000,8320000,0.1860917097452088,24
8294400,8326400,0.1794560024504257,24
8300800,8332800,0.17933267170789405,24
8307200,8339200,0.17485590908751888,24
8313600,8345600,0.1762214207824833,24
8320000,8352000,0.1845901967353624,24
8326400,8358400,0.1871395762270246,24
8332800,8364800,0.19329790912015196,24
8339200,8371200,0.1981718401144556,24
8345600,8377600,0.208410210369636,24
8352000,8384000,0.21203788910326327,24
8358400,8390400,0.20784784319663788,24
8364800,8396800,0.19760143728822327,24
8371200,8403200,0.1965816190922172,24
8377600,8409600,0.19175942993074385,24
8384000,8416000,0.19195451160814392,24
8390400,8422400,0.18503669537379308,24
8396800,8428800,0.18749896850189304,24
8403200,8435200,0.18682383877532568,24
8409600,8441600,0.18828955262473746,24
8416000,8448000,0.1895622268497421,24
8422400,8454400,0.18805214426577407,24
8428800,8460800,0.1896445165698542,24
8435200,8467200,0.18704035378168413,24
8441600,8473600,0.1939648231921213,24
8448000,8480000,0.1912574835320225,24
8454400,8486400,0.1879881292635195,24
8460800,8492800,0.18217428293753987,24
8467200,8499200,0.18353581485028275,24
8473600,8505600,0.1855250958838492,24
8480000,8512000,0.18021721245432132,24
8486400,8518400,0.1812911704089621,24
8492800,8524800,0.18379680820840247,24
8499200,8531200,0.18841545065658946,24
8505600,8537600,0.17977900080985545,24
8512000,8544000,0.1711816042701042,24
8518400,8550400,0.17424506625468936,24
8524800,8556800,0.1696902679260475,24
8531200,8563200,0.1687507567243062,24
8537600,8569600,0.1667595526308299,24
8544000,8576000,0.18061727077305767,24
8550400,8582400,0.182998860021091,24
8556800,8588800,0.188433679653274,24
8563200,8595200,0.1983446222749433,24
8569600,8601600,0.19893352297658395,24
8576000,8608000,0.20140368010912515,24
8582400,8614400,0.1932961885551437,24
8588800,8620800,0.18904900655018134,24
8595200,8627200,0.19292744829783376,24
8601600,8633600,0.1824338095494729,24
8608000,8640000,0.19186179308793527,24
8614400,8646400,0.2000896398568607,24
0,32000,0.20366434295877808,25
6400,38400,0.1966459213424577,25
12800,44800,0.1820704078629141,25
19200,51200,0.18438996060580184,25
25600,57600,0.1903525141914542,25
32000,64000,0.1869124165866249,25
38400,70400,0.21764746857454564,25
44800,76800,0.21787678272862693,25
51200,83200,0.22837342825720724,25
57600,89600,0.21822457165621764,25
64000,96000,0.23769512475775034,25
70400,102400,0.2713235456328245,25
76800,108800,0.27782004564339163,25
83200,115200,0.2778200213976008,25
89600,121600,0.2861306083474093,25
96000,128000,0.31904942639465783,25
102400,134400,0.3077827628972141,25
108800,140800,0.26250335487788906,25
115200,147200,0.2948667321394898,25
121600,153600,0.29921947460624104,25
128000,160000,0.2855770131435095,25
134400,166400,0.2722077602271803,25
140800,172800,0.2771080914870031,25
147200,179200,0.3050217525843957,25
153600,185600,0.2846383720345001,25
160000,192000,0.27307380106554,25
166400,198400,0.29538362984365457,25
172800,204800,0.30364342712985,25
179200,211200,0.3036155688820211,25
185600,217600,0.2628192457720476,25
192000,224000,0.2163268387133739,25
198400,230400,0.19999491733452415,25
204800,236800,0.1691290024517431,25
211200,243200,0.1519703129451085,25
217600,249600,0.12710505842711453,25
224000,256000,0.15289670758848492,25
230400,262400,0.17813902303012658,25
236800,268800,0.17316027340857046,25
243200,275200,0.18764207479683154,25
249600,281600,0.1895906160009901,25
256000,288000,0.1779585358628378,25
262400,294400,0.16944061233499716,25
268800,300800,0.18733966677430736,25
275200,307200,0.20732120524256764,25
281600,313600,0.1968005440574276,25
288000,320000,0.17814642916206908,25
294400,326400,0.18043898818163764,25
300800,332800,0.15257347911208938,25
307200,339200,0.12937713641870915,25
313600,345600,0.12365788260029885,25
320000,352000,0.15880455791562587,25
326400,358400,0.16912928607968433,25
332800,364800,0.1681773561474432,25
339200,371200,0.17734216452886045,25
345600,377600,0.17144550231674907,25
352000,384000,0.17608941689479846,25
358400,390400,0.1514499740946064,25
364800,396800,0.14683607538238824,25
371200,403200,0.1676377806985282,25
377600,409600,0.19914487158827274,25
384000,416000,0.21326085030552291,25
390400,422400,0.20800512087847334,25
396800,428800,0.21542509447095087,25
403200,435200,0.2296460008385771,25
409600,441600,0.2147415972811761,25
416000,448000,0.20798650833834847,25
422400,454400,0.19292165997920305,25
428800,460800,0.20793857747571534,25
435200,467200,0.1916327204817139,25
441600,473600,0.1809543663125831,25
448000,480000,0.19037383209638867,25
454400,486400,0.18727080743698254,25
460800,492800,0.18245286173113728,25
467200,499200,0.16085318747414076,25
473600,505600,0.18522744337222324,25
480000,512000,0.1936742080394218,25
486400,518400,0.19968292487171715,25
492800,524800,0.2046966235882684,25
499200,531200,0.2138283568400609,25
505600,537600,0.21234568761688796,25
512000,544000,0.18902298230620465,25
518400,550400,0.1850628691185029,25
524800,556800,0.18099795004891803,25
531200,563200,0.16142179427793413,25
537600,569600,0.16657157651227766,25
544000,576000,0.15948829646655302,25
550400,582400,0.18905812897406726,25
556800,588800,0.18782253484975195,25
563200,595200,0.1693113170097118,25
569600,601600,0.17587002666424176,25
576000,608000,0.1686880923240502,25
582400,614400,0.18840691829109207,25
588800,620800,0.1565484902577136,25
595200,627200,0.14683816824729676,25
601600,633600,0.15382949472135954,25
608000,640000,0.15200037634079772,25
614400,646400,0.17145585044156647,25
620800,652800,0.18095678670236853,25
627200,659200,0.18100810643922596,25
633600,665600,0.20110851914721928,25
640000,672000,0.21054008992522072,25
646400,678400,0.21126933506077136,25
652800,684800,0.2001739690518409,25
659200,691200,0.1902444338678578,25
665600,697600,0.1932333576478428,25
672000,704000,0.1802384024698212,25
678400,710400,0.16207993722209185,25
684800,716800,0.15885996844487926,25
691200,723200,0.1587439832612358,25
697600,729600,0.1564952268396503,25
704000,736000,0.17937789996388082,25
710400,742400,0.21538953457569124,25
716800,748800,0.2282319867715759,25
723200,755200,0.2304622816339967,25
729600,761600,0.22136657284732986,25
736000,768000,0.21750576689348905,25
742400,774400,0.19306534099692352,25
748800,780800,0.16038739639207,25
755200,787200,0.17834948719804322,25
761600,793600,0.18573903498137173,25
768000,800000,0.19418165248701244,25
774400,806400,0.2017841179456184,25
780800,812800,0.2139600263341196,25
787200,819200,0.22837027653731776,25
793600,825600,0.2236479856995563,25
800000,832000,0.21779590485313854,25
806400,838400,0.2106973841534757,25
812800,844800,0.21569432471444971,25
819200,851200,0.21841823326176765,25
825600,857600,0.210629262938739,25
832000,864000,0.18569185970651708,25
838400,870400,0.19138531297789094,25
844800,876800,0.19537690827901907,25
851200,883200,0.18578840325389304,25
857600,889600,0.1902302675450787,25
864000,896000,0.18867716733126874,25
870400,902400,0.216219425069357,25
876800,908800,0.21479555599043007,25
883200,915200,0.21627761306545465,25
889600,921600,0.2177424244001223,25
896000,928000,0.1983102783863595,25
902400,934400,0.1920972865869554,25
908800,940800,0.18133330236391865,25
915200,947200,0.17283351643488346,25
921600,953600,0.17217186370239848,25
928000,960000,0.19271699982129856,25
934400,966400,0.21139714926725905,25
940800,972800,0.20990571138887634,25
947200,979200,0.19891376111247447,25
953600,985600,0.1990413691539509,25
960000,992000,0.19401184945744734,25
966400,998400,0.19449301815905867,25
972800,1004800,0.17887865757224095,25
979200,1011200,0.1966497355923244,25
985600,1017600,0.20747964693987447,25
992000,1024000,0.21809253262524825,25
998400,1030400,0.22337924755449545,25
1004800,1036800,0.2070231703597314,25
1011200,1043200,0.21258706385084064,25
1017600,1049600,0.2107019266608953,25
1024000,1056000,0.21911517102129072,25
1030400,1062400,0.20486955349194813,25
1036800,1068800,0.20755392622532373,25
1043200,1075200,0.19254124939185924,25
1049600,1081600,0.1792135028157053,25
1056000,1088000,0.16825135799412616,25
1062400,1094400,0.15637493196338478,25
1068800,1100800,0.17594938388965906,25
1075200,1107200,0.18968295866987325,25
1081600,1113600,0.20595274708779324,25
1088000,1120000,0.2121468915800372,25
1094400,1126400,0.2128820655626556,25
1100800,1132800,0.21390664358300893,25
1107200,1139200,0.20342082051177085,25
1113600,1145600,0.18318058365381484,25
1120000,1152000,0.17364696866763504,25
1126400,1158400,0.17894851485667784,25
1132800,1164800,0.1820171967943841,25
1139200,1171200,0.18654425319828066,25
1145600,1177600,0.19898895875699765,25
1152000,1184000,0.21122711831640706,25
1158400,1190400,0.21096361983556106,25
1164800,1196800,0.22495973827349144,25
1171200,1203200,0.227664849015156,25
1177600,1209600,0.22201897405135532,25
1184000,1216000,0.2157317846117342,25
1190400,1222400,0.20812884383272284,25
1196800,1228800,0.20933776809956287,25
1203200,1235200,0.2031724975411625,25
1209600,1241600,0.19276575945396726,25
1216000,1248000,0.18764116883212595,25
1222400,1254400,0.18599428462749967,25
1228800,1260800,0.18398171001091934,25
1235200,1267200,0.18608756274711868,25
1241600,1273600,0.17625711208991487,25
1248000,1280000,0.19135356793013705,25
1254400,1286400,0.19228691919692,25
1260800,1292800,0.19231050839332994,25
1267200,1299200,0.1887016625129002,25
1273600,1305600,0.1977747088950908,25
1280000,1312000,0.20102099089178,25
1286400,1318400,0.19390153631905427,25
1292800,1324800,0.19272495635632936,25
1299200,1331200,0.19120945379845947,25
1305600,1337600,0.2069270385965624,25
1312000,1344000,0.19883715788488626,25
1318400,1350400,0.2038553931745088,25
1324800,1356800,0.20746820507938848,25
1331200,1363200,0.2222031508891217,25
1337600,1369600,0.21254434306933015,25
1344000,1376000,0.1984595728411355,25
1350400,1382400,0.20203777699535275,25
1356800,1388800,0.19094811688757732,25
1363200,1395200,0.18015418409914755,25
1369600,1401600,0.18613669035897196,25
1376000,1408000,0.19772075390422628,25
1382400,1414400,0.21122531537455125,25
1388800,1420800,0.20872865703101512,25
1395200,1427200,0.2158709086900327,25
1401600,1433600,0.23142433458065426,25
1408000,1440000,0.21848733072283896,25
1414400,1446400,0.21196454567073492,25
1420800,1452800,0.20003206290196787,25
1427200,1459200,0.1922284766908656,25
1433600,1465600,0.1891875717677232,25
1440000,1472000,0.18138464378042052,25
1446400,1478400,0.1699670287413955,25
1452800,1484800,0.16412728745377575,25
1459200,1491200,0.16912269431894789,25
1465600,1497600,0.17756551545800722,25
1472000,1504000,0.17926206920203544,25
1478400,1510400,0.1781000697417638,25
1484800,1516800,0.18401602542762208,25
1491200,1523200,0.18966005931690635,25
1497600,1529600,0.17925585125092314,25
1504000,1536000,0.1839595745565768,25
1510400,1542400,0.17748774296863515,25
1516800,1548800,0.17764065906652074,25
1523200,1555200,0.1845428224643852,25
1529600,1561600,0.18006116394949295,25
1536000,1568000,0.18001248469207626,25
1542400,1574400,0.17592082176360666,25
1548800,1580800,0.18549339366184903,25
1555200,1587200,0.1826440830622232,25
1561600,1593600,0.17349200844147772,25
1568000,1600000,0.1772251347164956,25
1574400,1606400,0.17637536166886505,25
1580800,1612800,0.17750454805050198,25
1587200,1619200,0.1842676110908251,25
1593600,1625600,0.17852298069479589,25
1600000,1632000,0.19317087367300312,25
1606400,1638400,0.20007899945498933,25
1612800,1644800,0.2037277325004448,25
1619200,1651200,0.19885011354557325,25
1625600,1657600,0.1808373546116432,25
1632000,1664000,0.19324463545997828,25
1638400,1670400,0.19333017936714086,25
1644800,1676800,0.1884272877721479,25
1651200,1683200,0.1822795172641595,25
1657600,1689600,0.17965542050602726,25
1664000,1696000,0.1825928044805956,25
1670400,1702400,0.17981903447195044,25
1676800,1708800,0.16770688912699974,25
1683200,1715200,0.1591690493976759,25
1689600,1721600,0.16812481165314153,25
1696000,1728000,0.17275088377203485,25
1702400,1734400,0.17192405315042572,25
1708800,1740800,0.1748618630026845,25
1715200,1747200,0.1766021140831276,25
1721600,1753600,0.19220087418270645,25
1728000,1760000,0.19549286750845954,25
1734400,1766400,0.1897019004729272,25
1740800,1772800,0.1934818555893877,25
1747200,1779200,0.19037806144266914,25
1753600,1785600,0.2004074480844249,25
1760000,1792000,0.1852185761195356,25
1766400,1798400,0.18805030186319252,25
1772800,1804800,0.1936884004846353,25
1779200,1811200,0.1931182940122258,25
1785600,1817600,0.1824612669803516,25
1792000,1824000,0.18151974813981195,25
1798400,1830400,0.1896435835206904,25
1804800,1836800,0.18888643008326386,25
1811200,1843200,0.19651042121910886,25
1817600,1849600,0.1977216646536088,25
1824000,1856000,0.2056303839791737,25
1830400,1862400,0.1928693539733416,25
1836800,1868800,0.1915825177298756,25
1843200,1875200,0.1857974026205836,25
1849600,1881600,0.18589640147812972,25
1856000,1888000,0.18140881446838794,25
1862400,1894400,0.18360166515399967,25
1868800,1900800,0.1923260745586256,25
1875200,1907200,0.1940735067670752,25
1881600,1913600,0.1992906827202502,25
1888000,1920000,0.1881689577100024,25
1894400,1926400,0.18533637450224089,25
1900800,1932800,0.17539334797818126,25
1907200,1939200,0.1601670266754136,25
1913600,1945600,0.15466481497090412,25
1920000,1952000,0.15268603244734288,25
1926400,1958400,0.16889006325069533,25
1932800,1964800,0.16423197302035306,25
1939200,1971200,0.16122699585026887,25
1945600,1977600,0.16975255953922927,25
1952000,1984000,0.1660564175177036,25
1958400,1990400,0.16017542479040656,25
1964800,1996800,0.15801177753634188,25
1971200,2003200,0.1631927679376904,25
1977600,2009600,0.17974165806080325,25
1984000,2016000,0.18054218529950106,25
1990400,2022400,0.1945982220230676,25
1996800,2028800,0.186832411066178,25
2003200,2035200,0.17908375802456258,25
2009600,2041600,0.1892739384867184,25
2016000,2048000,0.1867387697887735,25
2022400,2054400,0.1834672118697063,25
2028800,2060800,0.17204021450720605,25
2035200,2067200,0.18541889032940911,25
2041600,2073600,0.19055605953384225,25
2048000,2080000,0.18413520079155984,25
2054400,2086400,0.18468621663607007,25
2060800,2092800,0.1828489415998781,25
2067200,2099200,0.18913166932776376,25
2073600,2105600,0.19195087195497293,25
2080000,2112000,0.18384722072235432,25
2086400,2118400,0.18109576347514772,25
2092800,2124800,0.1812285244859536,25
2099200,2131200,0.1812813631697044,25
2105600,2137600,0.19347891641569254,25
2112000,2144000,0.19190232504807864,25
2118400,2150400,0.19427493082040306,25
2124800,2156800,0.1949691983070859,25
2131200,2163200,0.19072969762025926,25
2137600,2169600,0.1952902135945814,25
2144000,2176000,0.1761657858585207,25
2150400,2182400,0.17353585800367144,25
2156800,2188800,0.16843872468532822,25
2163200,2195200,0.16744117157172608,25
2169600,2201600,0.15807970757399673,25
2176000,2208000,0.15177982866865267,25
2182400,2214400,0.15102888307740414,25
2188800,2220800,0.1560953418127778,25
2195200,2227200,0.1629885876881742,25
2201600,2233600,0.16268027601079574,25
2208000,2240000,0.16469572845901,25
2214400,2246400,0.17107071448362227,25
2220800,2252800,0.1728632153041117,25
2227200,2259200,0.16797043129921452,25
2233600,2265600,0.15773927650428496,25
2240000,2272000,0.16996535705663704,25
2246400,2278400,0.18519373965650532,25
2252800,2284800,0.1932875149640987,25
2259200,2291200,0.1959259857038803,25
2265600,2297600,0.19299750187400205,25
2272000,2304000,0.19585634639696392,25
2278400,2310400,0.18832907166535154,25
2284800,2316800,0.17591159709381193,25
2291200,2323200,0.16022510502352652,25
2297600,2329600,0.15083672536516385,25
2304000,2336000,0.15791577777355714,25
2310400,2342400,0.1597429548476061,25
2316800,2348800,0.15811879231903456,25
2323200,2355200,0.15993238579144411,25
2329600,2361600,0.17084947113417226,25
2336000,2368000,0.17686214056867927,25
2342400,2374400,0.16652357021944852,25
2348800,2380800,0.18190819107030065,25
2355200,2387200,0.1809550300509993,25
2361600,2393600,0.1901404649736052,25
2368000,2400000,0.1785857236800511,25
2374400,2406400,0.18200142853581205,25
2380800,2412800,0.19335157698718045,25
2387200,2419200,0.17823450698542573,25
2393600,2425600,0.18703875713222934,25
2400000,2432000,0.18527683657650185,25
2406400,2438400,0.1961850118631128,25
2412800,2444800,0.1865058435889356,25
2419200,2451200,0.17853332222308202,25
2425600,2457600,0.17536272320818674,25
2432000,2464000,0.1786891209607959,25
2438400,2470400,0.18297212201175686,25
2444800,2476800,0.186394832033226,25
2451200,2483200,0.19279606624683945,25
2457600,2489600,0.20352011633528064,25
2464000,2496000,0.21128009371772333,25
2470400,2502400,0.2071308328390663,25
2476800,2508800,0.19545637587490705,25
2483200,2515200,0.17948891533293107,25
2489600,2521600,0.17621004829054066,25
2496000,2528000,0.1616174533266235,25
2502400,2534400,0.151969539679909,25
2508800,2540800,0.14487199232327502,25
2515200,2547200,0.1442083706509678,25
2521600,2553600,0.15243649556499114,25
2528000,2560000,0.16243947571962672,25
2534400,2566400,0.16793131684582846,25
2540800,2572800,0.17206291492490916,25
2547200,2579200,0.17041724294547805,25
2553600,2585600,0.16906906759514856,25
2560000,2592000,0.17364327055861042,25
2566400,2598400,0.16119675742245906,25
2572800,2604800,0.1520041688229905,25
2579200,2611200,0.14705486305211826,25
2585600,2617600,0.14515987754284196,25
2592000,2624000,0.1514039123132868,25
2598400,2630400,0.14738973416873866,25
2604800,2636800,0.15317994264471102,25
2611200,2643200,0.16169260414098588,25
2617600,2649600,0.17403253578974853,25
2624000,2656000,0.18481780865843184,25
2630400,2662400,0.18883661163843649,25
2636800,2668800,0.19248663692519796,25
2643200,2675200,0.19800364630161324,25
2649600,2681600,0.19804315088571886,25
2656000,2688000,0.20258599652481926,25
2662400,2694400,0.20854996346623336,25
2668800,2700800,0.19826958613165832,25
2675200,2707200,0.1937928228254548,25
2681600,2713600,0.19982138484418613,25
2688000,2720000,0.20315470040941624,25
2694400,2726400,0.1867327833581688,25
2700800,2732800,0.1764287058658992,25
2707200,2739200,0.18907402680676827,25
2713600,2745600,0.20103829927999373,25
2720000,2752000,0.1933804783463818,25
2726400,2758400,0.19619226556540525,25
2732800,2764800,0.2114080946341654,25
2739200,2771200,0.2138038559285991,25
2745600,2777600,0.2117863451629733,25
2752000,2784000,0.20734231074482384,25
2758400,2790400,0.20233045089524668,25
2764800,2796800,0.194466027147892,25
2771200,2803200,0.1869297347941216,25
2777600,2809600,0.17328758960187854,25
2784000,2816000,0.17046191184965132,25
2790400,2822400,0.1633184121487292,25
2796800,2828800,0.1598347473090192,25
2803200,2835200,0.15863327858125656,25
2809600,2841600,0.17269607984427615,25
2816000,2848000,0.17867218809207255,25
2822400,2854400,0.1821076092080024,25
2828800,2860800,0.18182873284238846,25
2835200,2867200,0.18380219526052413,25
2841600,2873600,0.1841743278147545,25
2848000,2880000,0.16484956813083645,25
2854400,2886400,0.17594552364711774,25
2860800,2892800,0.17632837268433546,25
2867200,2899200,0.17687519026515738,25
2873600,2905600,0.1908617255939332,25
2880000,2912000,0.19601856711768464,25
2886400,2918400,0.19621362365240733,25
2892800,2924800,0.18784929295417388,25
2899200,2931200,0.18665475752097824,25
2905600,2937600,0.18939512963782726,25
2912000,2944000,0.17577300993564027,25
2918400,2950400,0.17227133908578635,25
2924800,2956800,0.1806423577205924,25
2931200,2963200,0.17558086094043127,25
2937600,2969600,0.16327791757863286,25
2944000,2976000,0.1537392871249232,25
2950400,2982400,0.1567766251841427,25
2956800,2988800,0.15144875419718448,25
2963200,2995200,0.14174468843216806,25
2969600,3001600,0.15107978762816274,25
2976000,3008000,0.1564225441418146,25
2982400,3014400,0.17110684642785096,25
2988800,3020800,0.17039240386025506,25
2995200,3027200,0.17562487904891647,25
3001600,3033600,0.1887018872192999,25
3008000,3040000,0.18795443427533715,25
3014400,3046400,0.1844351455828131,25
3020800,3052800,0.17837619318594447,25
3027200,3059200,0.18344361198558576,25
3033600,3065600,0.187003784132073,25
3040000,3072000,0.17744264660180686,25
3046400,3078400,0.17386286606729626,25
3052800,3084800,0.17879772263597266,25
3059200,3091200,0.1760105009709899,25
3065600,3097600,0.17959375560959828,25
3072000,3104000,0.1710629352076234,25
3078400,3110400,0.1791040923481444,25
3084800,3116800,0.18131603573651944,25
3091200,3123200,0.17566237063081705,25
3097600,3129600,0.17326965003011247,25
3104000,3136000,0.1684787901161253,25
3110400,3142400,0.1754704140109318,25
3116800,3148800,0.1825252496718366,25
3123200,3155200,0.1880942018340811,25
3129600,3161600,0.19179912878683966,25
3136000,3168000,0.19256576567502884,25
3142400,3174400,0.18697443743966086,25
3148800,3180800,0.17770711642544013,25
3155200,3187200,0.16360457650825455,25
3161600,3193600,0.15516623888386272,25
3168000,3200000,0.14947397488833591,25
3174400,3206400,0.1510141570619242,25
3180800,3212800,0.15126673015987202,25
3187200,3219200,0.1598073807521077,25
3193600,3225600,0.1513003749385574,25
3200000,3232000,0.1570207854690276,25
3206400,3238400,0.1653464472390606,25
